Labor Force Data by County									
LAUS_Code	 State_FIPS_Code	 County_FIPS_Code	 County_Name_State_Abbreviation	Year	EMPTY	Force	Employed	Unemployed	 UnemploymentPercentage
CN1308900000000	13	89	"DeKalb County, GA"	2009		"378,757"	"341,376"	"37,381"	9.9
CN1309100000000	13	91	"Dodge County, GA"	2009		"9,018"	"8,064"	954	10.6
CN1309300000000	13	93	"Dooly County, GA"	2009		"4,804"	"4,334"	470	9.8
CN1309500000000	13	95	"Dougherty County, GA"	2009		"41,921"	"37,570"	"4,351"	10.4
CN1309700000000	13	97	"Douglas County, GA"	2009		"64,740"	"57,838"	"6,902"	10.7
CN1309900000000	13	99	"Early County, GA"	2009		"5,479"	"4,912"	567	10.3
CN1310100000000	13	101	"Echols County, GA"	2009		"2,191"	"2,035"	156	7.1
CN1310300000000	13	103	"Effingham County, GA"	2009		"28,417"	"26,112"	"2,305"	8.1
CN1310500000000	13	105	"Elbert County, GA"	2009		"9,974"	"8,772"	"1,202"	12.1
CN1310700000000	13	107	"Emanuel County, GA"	2009		"10,496"	"9,391"	"1,105"	10.5
CN1310900000000	13	109	"Evans County, GA"	2009		"4,926"	"4,501"	425	8.6
CN1311100000000	13	111	"Fannin County, GA"	2009		"10,737"	"9,626"	"1,111"	10.3
CN1311300000000	13	113	"Fayette County, GA"	2009		"50,749"	"46,537"	"4,212"	8.3
CN1311500000000	13	115	"Floyd County, GA"	2009		"49,186"	"44,075"	"5,111"	10.4
CN1311700000000	13	117	"Forsyth County, GA"	2009		"87,428"	"80,403"	"7,025"	8
CN1311900000000	13	119	"Franklin County, GA"	2009		"10,189"	"8,996"	"1,193"	11.7
CN1312100000000	13	121	"Fulton County, GA"	2009		"483,687"	"435,514"	"48,173"	10
CN1312300000000	13	123	"Gilmer County, GA"	2009		"13,526"	"12,143"	"1,383"	10.2
CN1312500000000	13	125	"Glascock County, GA"	2009		"1,126"	999	127	11.3
CN1312700000000	13	127	"Glynn County, GA"	2009		"40,156"	"36,813"	"3,343"	8.3
CN1312900000000	13	129	"Gordon County, GA"	2009		"25,313"	"22,077"	"3,236"	12.8
CN1313100000000	13	131	"Grady County, GA"	2009		"11,685"	"10,568"	"1,117"	9.6
CN1313300000000	13	133	"Greene County, GA"	2009		"7,535"	"6,693"	842	11.2
CN1313500000000	13	135	"Gwinnett County, GA"	2009		"414,889"	"378,155"	"36,734"	8.9
CN1313700000000	13	137	"Habersham County, GA"	2009		"20,107"	"18,126"	"1,981"	9.9
CN1313900000000	13	139	"Hall County, GA"	2009		"89,091"	"80,867"	"8,224"	9.2
CN1314100000000	13	141	"Hancock County, GA"	2009		"3,263"	"2,632"	631	19.3
CN1314300000000	13	143	"Haralson County, GA"	2009		"12,575"	"11,085"	"1,490"	11.8
CN1314500000000	13	145	"Harris County, GA"	2009		"16,301"	"15,136"	"1,165"	7.1
CN1314700000000	13	147	"Hart County, GA"	2009		"10,382"	"9,005"	"1,377"	13.3
CN1314900000000	13	149	"Heard County, GA"	2009		"4,858"	"4,234"	624	12.8
CN1315100000000	13	151	"Henry County, GA"	2009		"96,721"	"87,436"	"9,285"	9.6
CN1315300000000	13	153	"Houston County, GA"	2009		"70,338"	"65,356"	"4,982"	7.1
CN1315500000000	13	155	"Irwin County, GA"	2009		"4,039"	"3,438"	601	14.9
CN1315700000000	13	157	"Jackson County, GA"	2009		"26,868"	"23,930"	"2,938"	10.9
CN1315900000000	13	159	"Jasper County, GA"	2009		"6,414"	"5,622"	792	12.3
CN1316100000000	13	161	"Jeff Davis County, GA"	2009		"5,318"	"4,596"	722	13.6
CN1316300000000	13	163	"Jefferson County, GA"	2009		"7,054"	"6,048"	"1,006"	14.3
CN1316500000000	13	165	"Jenkins County, GA"	2009		"2,701"	"2,181"	520	19.3
CN1316700000000	13	167	"Johnson County, GA"	2009		"3,518"	"3,084"	434	12.3
CN1316900000000	13	169	"Jones County, GA"	2009		"14,227"	"13,027"	"1,200"	8.4
CN1317100000000	13	171	"Lamar County, GA"	2009		"8,074"	"6,995"	"1,079"	13.4
CN1317300000000	13	173	"Lanier County, GA"	2009		"4,112"	"3,745"	367	8.9
CN1317500000000	13	175	"Laurens County, GA"	2009		"21,908"	"19,491"	"2,417"	11
CN1317700000000	13	177	"Lee County, GA"	2009		"18,067"	"16,779"	"1,288"	7.1
CN1317900000000	13	179	"Liberty County, GA"	2009		"25,833"	"23,674"	"2,159"	8.4
CN1318100000000	13	181	"Lincoln County, GA"	2009		"3,875"	"3,459"	416	10.7
CN1318300000000	13	183	"Long County, GA"	2009		"6,613"	"6,188"	425	6.4
CN1318500000000	13	185	"Lowndes County, GA"	2009		"53,558"	"49,085"	"4,473"	8.4
CN1318700000000	13	187	"Lumpkin County, GA"	2009		"13,211"	"11,682"	"1,529"	11.6
CN1318900000000	13	189	"McDuffie County, GA"	2009		"10,717"	"9,512"	"1,205"	11.2
CN1319100000000	13	191	"McIntosh County, GA"	2009		"5,240"	"4,717"	523	10
CN1319300000000	13	193	"Macon County, GA"	2009		"5,159"	"4,528"	631	12.2
CN1319500000000	13	195	"Madison County, GA"	2009		"15,681"	"14,335"	"1,346"	8.6
CN1319700000000	13	197	"Marion County, GA"	2009		"3,295"	"2,972"	323	9.8
CN1319900000000	13	199	"Meriwether County, GA"	2009		"9,378"	"8,106"	"1,272"	13.6
CN1320100000000	13	201	"Miller County, GA"	2009		"3,591"	"3,284"	307	8.5
CN1320500000000	13	205	"Mitchell County, GA"	2009		"10,325"	"9,307"	"1,018"	9.9
CN1320700000000	13	207	"Monroe County, GA"	2009		"13,708"	"12,482"	"1,226"	8.9
CN1320900000000	13	209	"Montgomery County, GA"	2009		"4,455"	"4,062"	393	8.8
CN1321100000000	13	211	"Morgan County, GA"	2009		"9,283"	"8,372"	911	9.8
CN1321300000000	13	213	"Murray County, GA"	2009		"19,578"	"17,075"	"2,503"	12.8
CN1321500000000	13	215	"Muscogee County, GA"	2009		"85,525"	"77,872"	"7,653"	8.9
CN1321700000000	13	217	"Newton County, GA"	2009		"46,766"	"41,123"	"5,643"	12.1
CN1321900000000	13	219	"Oconee County, GA"	2009		"18,469"	"17,338"	"1,131"	6.1
CN1322100000000	13	221	"Oglethorpe County, GA"	2009		"7,765"	"7,116"	649	8.4
CN1322300000000	13	223	"Paulding County, GA"	2009		"67,478"	"60,754"	"6,724"	10
CN1322500000000	13	225	"Peach County, GA"	2009		"12,255"	"11,006"	"1,249"	10.2
CN1322700000000	13	227	"Pickens County, GA"	2009		"14,994"	"13,429"	"1,565"	10.4
CN1322900000000	13	229	"Pierce County, GA"	2009		"8,621"	"7,824"	797	9.2
CN1323100000000	13	231	"Pike County, GA"	2009		"8,021"	"7,155"	866	10.8
CN1323300000000	13	233	"Polk County, GA"	2009		"21,042"	"18,809"	"2,233"	10.6
CN1323500000000	13	235	"Pulaski County, GA"	2009		"4,330"	"3,997"	333	7.7
CN1323700000000	13	237	"Putnam County, GA"	2009		"10,299"	"9,187"	"1,112"	10.8
CN1323900000000	13	239	"Quitman County, GA"	2009		961	848	113	11.8
CN1324100000000	13	241	"Rabun County, GA"	2009		"6,919"	"6,211"	708	10.2
CN1324300000000	13	243	"Randolph County, GA"	2009		"2,733"	"2,405"	328	12
CN1324500000000	13	245	"Richmond County, GA"	2009		"90,631"	"81,610"	"9,021"	10
CN1324700000000	13	247	"Rockdale County, GA"	2009		"39,874"	"35,498"	"4,376"	11
CN1324900000000	13	249	"Schley County, GA"	2009		"1,889"	"1,652"	237	12.5
CN1325100000000	13	251	"Screven County, GA"	2009		"7,249"	"6,237"	"1,012"	14
CN1325300000000	13	253	"Seminole County, GA"	2009		"4,062"	"3,630"	432	10.6
CN1325500000000	13	255	"Spalding County, GA"	2009		"28,680"	"24,671"	"4,009"	14
CN1325700000000	13	257	"Stephens County, GA"	2009		"13,799"	"12,357"	"1,442"	10.5
CN1325900000000	13	259	"Stewart County, GA"	2009		"2,300"	"2,060"	240	10.4
CN1326100000000	13	261	"Sumter County, GA"	2009		"14,282"	"12,456"	"1,826"	12.8
CN1326300000000	13	263	"Talbot County, GA"	2009		"3,104"	"2,815"	289	9.3
CN1326500000000	13	265	"Taliaferro County, GA"	2009		826	708	118	14.3
CN1326700000000	13	267	"Tattnall County, GA"	2009		"9,293"	"8,469"	824	8.9
CN1326900000000	13	269	"Taylor County, GA"	2009		"3,525"	"3,112"	413	11.7
CN1327100000000	13	271	"Telfair County, GA"	2009		"4,584"	"3,955"	629	13.7
CN1327300000000	13	273	"Terrell County, GA"	2009		"4,412"	"3,962"	450	10.2
CN1327500000000	13	275	"Thomas County, GA"	2009		"21,270"	"19,343"	"1,927"	9.1
CN1327700000000	13	277	"Tift County, GA"	2009		"18,745"	"16,721"	"2,024"	10.8
CN1327900000000	13	279	"Toombs County, GA"	2009		"13,816"	"12,470"	"1,346"	9.7
CN1328100000000	13	281	"Towns County, GA"	2009		"5,701"	"5,213"	488	8.6
CN1328300000000	13	283	"Treutlen County, GA"	2009		"2,906"	"2,578"	328	11.3
CN1328500000000	13	285	"Troup County, GA"	2009		"30,682"	"26,782"	"3,900"	12.7
CN1328700000000	13	287	"Turner County, GA"	2009		"4,592"	"3,955"	637	13.9
CN1328900000000	13	289	"Twiggs County, GA"	2009		"4,622"	"4,118"	504	10.9
CN1329100000000	13	291	"Union County, GA"	2009		"10,908"	"9,891"	"1,017"	9.3
CN1329300000000	13	293	"Upson County, GA"	2009		"11,827"	"10,319"	"1,508"	12.8
CN1329500000000	13	295	"Walker County, GA"	2009		"31,976"	"28,536"	"3,440"	10.8
CN1329700000000	13	297	"Walton County, GA"	2009		"41,193"	"36,976"	"4,217"	10.2
CN1329900000000	13	299	"Ware County, GA"	2009		"14,791"	"13,208"	"1,583"	10.7
CN1330100000000	13	301	"Warren County, GA"	2009		"2,602"	"2,138"	464	17.8
CN1330300000000	13	303	"Washington County, GA"	2009		"7,859"	"6,797"	"1,062"	13.5
CN1330500000000	13	305	"Wayne County, GA"	2009		"11,964"	"10,578"	"1,386"	11.6
CN1330700000000	13	307	"Webster County, GA"	2009		"1,184"	"1,068"	116	9.8
CN1330900000000	13	309	"Wheeler County, GA"	2009		"2,912"	"2,635"	277	9.5
CN1331100000000	13	311	"White County, GA"	2009		"12,302"	"11,118"	"1,184"	9.6
CN1331300000000	13	313	"Whitfield County, GA"	2009		"43,791"	"38,285"	"5,506"	12.6
CN1331500000000	13	315	"Wilcox County, GA"	2009		"3,229"	"2,847"	382	11.8
CN1331700000000	13	317	"Wilkes County, GA"	2009		"4,463"	"3,939"	524	11.7
CN1331900000000	13	319	"Wilkinson County, GA"	2009		"4,595"	"4,093"	502	10.9
CN1332100000000	13	321	"Worth County, GA"	2009		"10,086"	"9,085"	"1,001"	9.9
CN1500100000000	15	1	"Hawaii County, HI"	2009		"84,512"	"76,246"	"8,266"	9.8
CN1500300000000	15	3	"Honolulu County/city, HI"	2009		"443,805"	"418,139"	"25,666"	5.8
CN1500700000000	15	7	"Kauai County, HI"	2009		"32,227"	"29,208"	"3,019"	9.4
CN1500900000000	15	9	"Maui County, HI"	2009		"76,636"	"69,921"	"6,715"	8.8
CN1600100000000	16	1	"Ada County, ID"	2009		"194,882"	"180,127"	"14,755"	7.6
CN1600300000000	16	3	"Adams County, ID"	2009		"2,081"	"1,788"	293	14.1
CN1600500000000	16	5	"Bannock County, ID"	2009		"39,117"	"36,513"	"2,604"	6.7
CN1600700000000	16	7	"Bear Lake County, ID"	2009		"3,356"	"3,187"	169	5
CN1600900000000	16	9	"Benewah County, ID"	2009		"4,102"	"3,573"	529	12.9
CN1601100000000	16	11	"Bingham County, ID"	2009		"21,745"	"20,533"	"1,212"	5.6
CN1601300000000	16	13	"Blaine County, ID"	2009		"13,259"	"12,317"	942	7.1
CN1601500000000	16	15	"Boise County, ID"	2009		"3,358"	"3,101"	257	7.7
CN1601700000000	16	17	"Bonner County, ID"	2009		"20,727"	"18,758"	"1,969"	9.5
CN1601900000000	16	19	"Bonneville County, ID"	2009		"49,886"	"47,194"	"2,692"	5.4
CN1602100000000	16	21	"Boundary County, ID"	2009		"4,344"	"3,838"	506	11.6
CN1602300000000	16	23	"Butte County, ID"	2009		"1,468"	"1,397"	71	4.8
CN1602500000000	16	25	"Camas County, ID"	2009		592	539	53	9
CN1602700000000	16	27	"Canyon County, ID"	2009		"84,263"	"76,165"	"8,098"	9.6
CN1602900000000	16	29	"Caribou County, ID"	2009		"3,451"	"3,256"	195	5.7
CN1603100000000	16	31	"Cassia County, ID"	2009		"10,162"	"9,647"	515	5.1
CN1603300000000	16	33	"Clark County, ID"	2009		548	520	28	5.1
CN1603500000000	16	35	"Clearwater County, ID"	2009		"3,463"	"3,022"	441	12.7
CN1603700000000	16	37	"Custer County, ID"	2009		"2,669"	"2,531"	138	5.2
CN1603900000000	16	39	"Elmore County, ID"	2009		"11,329"	"10,507"	822	7.3
CN1604100000000	16	41	"Franklin County, ID"	2009		"5,781"	"5,511"	270	4.7
CN1604300000000	16	43	"Fremont County, ID"	2009		"5,511"	"5,093"	418	7.6
CN1604500000000	16	45	"Gem County, ID"	2009		"6,901"	"6,211"	690	10
CN1604700000000	16	47	"Gooding County, ID"	2009		"8,353"	"7,911"	442	5.3
CN1604900000000	16	49	"Idaho County, ID"	2009		"7,277"	"6,586"	691	9.5
CN1605100000000	16	51	"Jefferson County, ID"	2009		"11,452"	"10,768"	684	6
CN1605300000000	16	53	"Jerome County, ID"	2009		"10,400"	"9,772"	628	6
CN1605500000000	16	55	"Kootenai County, ID"	2009		"70,307"	"64,242"	"6,065"	8.6
CN1605700000000	16	57	"Latah County, ID"	2009		"17,720"	"16,697"	"1,023"	5.8
CN1605900000000	16	59	"Lemhi County, ID"	2009		"3,945"	"3,642"	303	7.7
CN1606100000000	16	61	"Lewis County, ID"	2009		"1,774"	"1,683"	91	5.1
CN1606300000000	16	63	"Lincoln County, ID"	2009		"2,552"	"2,290"	262	10.3
CN1606500000000	16	65	"Madison County, ID"	2009		"16,001"	"15,175"	826	5.2
CN1606700000000	16	67	"Minidoka County, ID"	2009		"9,456"	"8,918"	538	5.7
CN1606900000000	16	69	"Nez Perce County, ID"	2009		"18,626"	"17,555"	"1,071"	5.8
